"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Klebsiella_pneumoniae|Klebsiella_pneumoniae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Klebsiella_pneumoniae|Klebsiella_pneumoniae" "LEfSe" "ADA" 2.87944848739234 0.000792919917745795 0.000792919917745795 "***"
"NA|NA|NA|NA|NA|NA|Ruminococcus_gnavus|Ruminococcus_gnavus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Ruminococcus_gnavus|Ruminococcus_gnavus" "LEfSe" "CTR" 2.87444583139236 0.0438552543942727 0.0438552543942727 "*"
"NA|NA|NA|NA|NA|NA|Eubacterium_ventriosum|Eubacterium_ventriosum" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Eubacterium_ventriosum|Eubacterium_ventriosum" "LEfSe" "CTR" 2.82246308070847 2.42865341234299e-05 2.42865341234299e-05 "***"
"NA|NA|NA|NA|NA|NA|Bifidobacterium_longum|Bifidobacterium_longum" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bifidobacterium_longum|Bifidobacterium_longum" "LEfSe" "CTR" 2.81631474363233 0.0177664425548009 0.0177664425548009 "*"
"NA|NA|NA|NA|NA|NA|Roseburia_inulinivorans|Roseburia_inulinivorans" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Roseburia_inulinivorans|Roseburia_inulinivorans" "LEfSe" "CTR" 2.80112644330291 0.0164998912045964 0.0164998912045964 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AM42_4|Clostridium_sp_AM42_4" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AM42_4|Clostridium_sp_AM42_4" "LEfSe" "ADA" 2.72406834716403 0.0236918289454567 0.0236918289454567 "*"
"NA|NA|NA|NA|NA|NA|Clostridiaceae_bacterium|Clostridiaceae_bacterium" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridiaceae_bacterium|Clostridiaceae_bacterium" "LEfSe" "CTR" 2.71546627598825 0.0152984134126185 0.0152984134126185 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AM22_11AC|Clostridium_sp_AM22_11AC" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AM22_11AC|Clostridium_sp_AM22_11AC" "LEfSe" "CTR" 2.71414601094129 0.00132635924293295 0.00132635924293295 "**"
"NA|NA|NA|NA|NA|NA|Anaerostipes_hadrus|Anaerostipes_hadrus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Anaerostipes_hadrus|Anaerostipes_hadrus" "LEfSe" "CTR" 2.67840947351654 0.00262915925128824 0.00262915925128824 "**"
"NA|NA|NA|NA|NA|NA|Lacrimispora_amygdalina|Lacrimispora_amygdalina" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Lacrimispora_amygdalina|Lacrimispora_amygdalina" "LEfSe" "CTR" 2.66632318131557 0.003807012838173 0.003807012838173 "**"
"NA|NA|NA|NA|NA|NA|Clostridium_fessum|Clostridium_fessum" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_fessum|Clostridium_fessum" "LEfSe" "CTR" 2.63807972687003 0.0199646687981759 0.0199646687981759 "*"
"NA|NA|NA|NA|NA|NA|Megasphaera_micronuciformis|Megasphaera_micronuciformis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Megasphaera_micronuciformis|Megasphaera_micronuciformis" "LEfSe" "ADA" 2.60036396761844 0.0279922147923005 0.0279922147923005 "*"
"NA|NA|NA|NA|NA|NA|Bacteroides_xylanisolvens|Bacteroides_xylanisolvens" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_xylanisolvens|Bacteroides_xylanisolvens" "LEfSe" "CTR" 2.59552155359841 0.0362820962416161 0.0362820962416161 "*"
"NA|NA|NA|NA|NA|NA|Bacteroides_finegoldii|Bacteroides_finegoldii" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_finegoldii|Bacteroides_finegoldii" "LEfSe" "ADA" 2.57784366844316 0.0236286136152051 0.0236286136152051 "*"
"NA|NA|NA|NA|NA|NA|Desulfovibrio_piger|Desulfovibrio_piger" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Desulfovibrio_piger|Desulfovibrio_piger" "LEfSe" "ADA" 2.57783701475491 0.0142297432793758 0.0142297432793758 "*"
"NA|NA|NA|NA|NA|NA|GGB47687_SGB2286|GGB47687_SGB2286" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB47687_SGB2286|GGB47687_SGB2286" "LEfSe" "ADA" 2.50836791858199 0.0493512630327349 0.0493512630327349 "*"
"NA|NA|NA|NA|NA|NA|Streptococcus_salivarius|Streptococcus_salivarius" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Streptococcus_salivarius|Streptococcus_salivarius" "LEfSe" "CTR" 2.5082411148589 0.0309052619686434 0.0309052619686434 "*"
"NA|NA|NA|NA|NA|NA|Erysipelatoclostridium_ramosum|Erysipelatoclostridium_ramosum" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Erysipelatoclostridium_ramosum|Erysipelatoclostridium_ramosum" "LEfSe" "ADA" 2.48322665143594 0.000667807955596763 0.000667807955596763 "***"
"NA|NA|NA|NA|NA|NA|Butyricimonas_SGB15260|Butyricimonas_SGB15260" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Butyricimonas_SGB15260|Butyricimonas_SGB15260" "LEfSe" "ADA" 2.47183910783508 0.0156531616362706 0.0156531616362706 "*"
"NA|NA|NA|NA|NA|NA|GGB9512_SGB14909|GGB9512_SGB14909" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB9512_SGB14909|GGB9512_SGB14909" "LEfSe" "ADA" 2.47004200234696 0.0274272942935401 0.0274272942935401 "*"
"NA|NA|NA|NA|NA|NA|Enterococcus_faecalis|Enterococcus_faecalis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Enterococcus_faecalis|Enterococcus_faecalis" "LEfSe" "ADA" 2.45730732026246 0.0202464729686439 0.0202464729686439 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_SGB4750|Clostridium_SGB4750" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_SGB4750|Clostridium_SGB4750" "LEfSe" "CTR" 2.44541301172787 0.000128104138174167 0.000128104138174167 "***"
"NA|NA|NA|NA|NA|NA|Paraprevotella_clara|Paraprevotella_clara" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Paraprevotella_clara|Paraprevotella_clara" "LEfSe" "ADA" 2.42856967798739 0.0195239427885992 0.0195239427885992 "*"
"NA|NA|NA|NA|NA|NA|GGB9712_SGB15244|GGB9712_SGB15244" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB9712_SGB15244|GGB9712_SGB15244" "LEfSe" "ADA" 2.42358681773604 0.0207927664667717 0.0207927664667717 "*"
"NA|NA|NA|NA|NA|NA|Bacteroides_salyersiae|Bacteroides_salyersiae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_salyersiae|Bacteroides_salyersiae" "LEfSe" "ADA" 2.41703983997849 0.0325090450623165 0.0325090450623165 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_leptum|Clostridium_leptum" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_leptum|Clostridium_leptum" "LEfSe" "CTR" 2.37678979797856 0.0239570888050637 0.0239570888050637 "*"
"NA|NA|NA|NA|NA|NA|GGB9642_SGB15119|GGB9642_SGB15119" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB9642_SGB15119|GGB9642_SGB15119" "LEfSe" "ADA" 2.34778201200183 0.00177176929982226 0.00177176929982226 "**"
"NA|NA|NA|NA|NA|NA|Merdimonas_faecis|Merdimonas_faecis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Merdimonas_faecis|Merdimonas_faecis" "LEfSe" "ADA" 2.33094195824738 0.000884981591628663 0.000884981591628663 "***"
"NA|NA|NA|NA|NA|NA|GGB9619_SGB15067|GGB9619_SGB15067" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB9619_SGB15067|GGB9619_SGB15067" "LEfSe" "ADA" 2.3261037743543 0.0299069788281584 0.0299069788281584 "*"
"NA|NA|NA|NA|NA|NA|GGB3614_SGB4886|GGB3614_SGB4886" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB3614_SGB4886|GGB3614_SGB4886" "LEfSe" "ADA" 2.32447649512306 0.00147028956769161 0.00147028956769161 "**"
"NA|NA|NA|NA|NA|NA|Collinsella_SGB4121|Collinsella_SGB4121" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Collinsella_SGB4121|Collinsella_SGB4121" "LEfSe" "CTR" 2.30654905356922 0.00280319950488113 0.00280319950488113 "**"
"NA|NA|NA|NA|NA|NA|Bacteroides_cellulosilyticus|Bacteroides_cellulosilyticus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_cellulosilyticus|Bacteroides_cellulosilyticus" "LEfSe" "ADA" 2.28613692501034 0.00490609990612351 0.00490609990612351 "**"
"NA|NA|NA|NA|NA|NA|Alistipes_sp_AF17_16|Alistipes_sp_AF17_16" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Alistipes_sp_AF17_16|Alistipes_sp_AF17_16" "LEfSe" "ADA" 2.27766004395009 0.0339604853482064 0.0339604853482064 "*"
"NA|NA|NA|NA|NA|NA|Clostridia_bacterium_UC5_1_1D1|Clostridia_bacterium_UC5_1_1D1" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridia_bacterium_UC5_1_1D1|Clostridia_bacterium_UC5_1_1D1" "LEfSe" "CTR" 2.26924936422829 0.00118381904249345 0.00118381904249345 "**"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AM33_3|Clostridium_sp_AM33_3" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AM33_3|Clostridium_sp_AM33_3" "LEfSe" "ADA" 2.26636120931823 0.0336046432627215 0.0336046432627215 "*"
"NA|NA|NA|NA|NA|NA|Blautia_producta|Blautia_producta" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_producta|Blautia_producta" "LEfSe" "ADA" 2.25035650289824 0.00152094132574761 0.00152094132574761 "**"
"NA|NA|NA|NA|NA|NA|Dysosmobacter_sp_NSJ_60|Dysosmobacter_sp_NSJ_60" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Dysosmobacter_sp_NSJ_60|Dysosmobacter_sp_NSJ_60" "LEfSe" "CTR" 2.23110915820935 0.00501563622624257 0.00501563622624257 "**"
"NA|NA|NA|NA|NA|NA|Clostridiales_bacterium_KLE1615|Clostridiales_bacterium_KLE1615" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridiales_bacterium_KLE1615|Clostridiales_bacterium_KLE1615" "LEfSe" "CTR" 2.22935915533917 0.012026752573219 0.012026752573219 "*"
"NA|NA|NA|NA|NA|NA|Alistipes_indistinctus|Alistipes_indistinctus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Alistipes_indistinctus|Alistipes_indistinctus" "LEfSe" "ADA" 2.22386895083506 0.0454866969538507 0.0454866969538507 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AF27_2AA|Clostridium_sp_AF27_2AA" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AF27_2AA|Clostridium_sp_AF27_2AA" "LEfSe" "ADA" 2.21575641238443 0.0262829121940003 0.0262829121940003 "*"
"NA|NA|NA|NA|NA|NA|Haemophilus_parainfluenzae|Haemophilus_parainfluenzae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Haemophilus_parainfluenzae|Haemophilus_parainfluenzae" "LEfSe" "CTR" 2.16115600912493 0.0247390903384597 0.0247390903384597 "*"
"NA|NA|NA|NA|NA|NA|Eisenbergiella_tayi|Eisenbergiella_tayi" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Eisenbergiella_tayi|Eisenbergiella_tayi" "LEfSe" "ADA" 2.13392961136048 0.0344663419021177 0.0344663419021177 "*"
"NA|NA|NA|NA|NA|NA|Gemmiger_SGB15299|Gemmiger_SGB15299" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Gemmiger_SGB15299|Gemmiger_SGB15299" "LEfSe" "ADA" 2.10654647405576 0.0099261564323581 0.0099261564323581 "**"
"NA|NA|NA|NA|NA|NA|GGB33469_SGB15236|GGB33469_SGB15236" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB33469_SGB15236|GGB33469_SGB15236" "LEfSe" "ADA" 2.09562276414826 0.029823663481726 0.029823663481726 "*"
"NA|NA|NA|NA|NA|NA|Ruminococcus_callidus|Ruminococcus_callidus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Ruminococcus_callidus|Ruminococcus_callidus" "LEfSe" "ADA" 2.08417015525878 0.0230240878312535 0.0230240878312535 "*"
"NA|NA|NA|NA|NA|NA|Eggerthella_lenta|Eggerthella_lenta" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Eggerthella_lenta|Eggerthella_lenta" "LEfSe" "CTR" 2.06088397232114 0.0107240116809138 0.0107240116809138 "*"
"NA|NA|NA|NA|NA|NA|Lachnospiraceae_bacterium_Marseille_Q4251|Lachnospiraceae_bacterium_Marseille_Q4251" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Lachnospiraceae_bacterium_Marseille_Q4251|Lachnospiraceae_bacterium_Marseille_Q4251" "LEfSe" "CTR" 1.93301969044062 0.016281666056524 0.016281666056524 "*"
