	taxa_id	W	detected_0.9	detected_0.8	detected_0.7	detected_0.6
71	Roseburia_hominis	0	FALSE	FALSE	FALSE	FALSE
72	Blautia_SGB4815	0	FALSE	FALSE	FALSE	FALSE
73	Parasutterella_excrementihominis	0	FALSE	FALSE	FALSE	FALSE
74	Clostridium_sp_AF20_17LB	0	FALSE	FALSE	FALSE	FALSE
75	Clostridium_sp_AM22_11AC	0	FALSE	FALSE	FALSE	FALSE
76	Clostridiaceae_bacterium_AF18_31LB	0	FALSE	FALSE	FALSE	FALSE
77	Clostridiaceae_bacterium_Marseille_Q4149	0	FALSE	FALSE	FALSE	FALSE
78	Collinsella_SGB14861	0	FALSE	FALSE	FALSE	FALSE
79	Lacrimispora_celerecrescens	0	FALSE	FALSE	FALSE	FALSE
80	Roseburia_sp_AM16_25	0	FALSE	FALSE	FALSE	FALSE
81	Clostridium_sp_AF36_4	0	FALSE	FALSE	FALSE	FALSE
82	Oscillospiraceae_bacterium_Marseille_Q3528	0	FALSE	FALSE	FALSE	FALSE
83	Dysosmobacter_sp_BX15	0	FALSE	FALSE	FALSE	FALSE
84	Coprobacter_fastidiosus	0	FALSE	FALSE	FALSE	FALSE
85	Coprococcus_catus	0	FALSE	FALSE	FALSE	FALSE
86	GGB2982_SGB3964	0	FALSE	FALSE	FALSE	FALSE
87	Coprococcus_SGB4669	0	FALSE	FALSE	FALSE	FALSE
88	Faecalibacterium_SGB15346	0	FALSE	FALSE	FALSE	FALSE
89	Clostridium_sp_AF34_13	0	FALSE	FALSE	FALSE	FALSE
90	Eubacterium_ramulus	0	FALSE	FALSE	FALSE	FALSE
91	Clostridium_saudiense	0	FALSE	FALSE	FALSE	FALSE
92	Alistipes_shahii	0	FALSE	FALSE	FALSE	FALSE
93	GGB80011_SGB15267	0	FALSE	FALSE	FALSE	FALSE
94	GGB2653_SGB3574	0	FALSE	FALSE	FALSE	FALSE
95	Clostridium_sp_AM33_3	0	FALSE	FALSE	FALSE	FALSE
96	Blautia_massiliensis	0	FALSE	FALSE	FALSE	FALSE
97	GGB14025_SGB14906	0	FALSE	FALSE	FALSE	FALSE
98	Lacrimispora_amygdalina	0	FALSE	FALSE	FALSE	FALSE
99	Blautia_glucerasea	0	FALSE	FALSE	FALSE	FALSE
100	Agathobaculum_butyriciproducens	0	FALSE	FALSE	FALSE	FALSE
101	Alistipes_onderdonkii	0	FALSE	FALSE	FALSE	FALSE
102	Clostridiaceae_bacterium_Marseille_Q4143	0	FALSE	FALSE	FALSE	FALSE
103	Parasutterella_SGB9260	0	FALSE	FALSE	FALSE	FALSE
104	Turicibacter_bilis	0	FALSE	FALSE	FALSE	FALSE
105	GGB79734_SGB15291	0	FALSE	FALSE	FALSE	FALSE
106	Hydrogenoanaerobacterium_saccharovorans	0	FALSE	FALSE	FALSE	FALSE
107	Oscillibacter_sp_ER4	0	FALSE	FALSE	FALSE	FALSE
108	Clostridiaceae_bacterium_Marseille_Q4145	0	FALSE	FALSE	FALSE	FALSE
109	Clostridiales_Family_XIII_bacterium_BX16	0	FALSE	FALSE	FALSE	FALSE
110	GGB9713_SGB15249	0	FALSE	FALSE	FALSE	FALSE
111	Klebsiella_pneumoniae	0	FALSE	FALSE	FALSE	FALSE
112	Roseburia_sp_AF02_12	0	FALSE	FALSE	FALSE	FALSE
113	GGB9602_SGB15031	0	FALSE	FALSE	FALSE	FALSE
114	Waltera_intestinalis	0	FALSE	FALSE	FALSE	FALSE
115	Dorea_sp_AF36_15AT	0	FALSE	FALSE	FALSE	FALSE
116	Bilophila_wadsworthia	0	FALSE	FALSE	FALSE	FALSE
117	Romboutsia_timonensis	0	FALSE	FALSE	FALSE	FALSE
118	GGB9559_SGB14969	0	FALSE	FALSE	FALSE	FALSE
119	Lachnospiraceae_bacterium_Marseille_Q4251	0	FALSE	FALSE	FALSE	FALSE
120	Bifidobacterium_longum	0	FALSE	FALSE	FALSE	FALSE
121	Negativibacillus_massiliensis	0	FALSE	FALSE	FALSE	FALSE
122	GGB9699_SGB15216	0	FALSE	FALSE	FALSE	FALSE
123	Sutterella_wadsworthensis	0	FALSE	FALSE	FALSE	FALSE
124	Clostridium_sp_AF27_2AA	0	FALSE	FALSE	FALSE	FALSE
125	Clostridium_SGB4750	0	FALSE	FALSE	FALSE	FALSE
126	GGB9707_SGB15229	0	FALSE	FALSE	FALSE	FALSE
127	Roseburia_intestinalis	0	FALSE	FALSE	FALSE	FALSE
128	Butyricimonas_paravirosa	0	FALSE	FALSE	FALSE	FALSE
129	Alistipes_communis	0	FALSE	FALSE	FALSE	FALSE
130	Bifidobacterium_adolescentis	0	FALSE	FALSE	FALSE	FALSE
131	Collinsella_aerofaciens	0	FALSE	FALSE	FALSE	FALSE
132	Gemmiger_formicilis	0	FALSE	FALSE	FALSE	FALSE
133	Bacteroides_thetaiotaomicron	0	FALSE	FALSE	FALSE	FALSE
134	Bacteroides_fragilis	0	FALSE	FALSE	FALSE	FALSE
135	Holdemanella_porci	0	FALSE	FALSE	FALSE	FALSE
136	GGB9760_SGB15373	0	FALSE	FALSE	FALSE	FALSE
137	Anaerotignum_faecicola	0	FALSE	FALSE	FALSE	FALSE
138	Alistipes_senegalensis	0	FALSE	FALSE	FALSE	FALSE
139	Ellagibacter_isourolithinifaciens	0	FALSE	FALSE	FALSE	FALSE
140	Alistipes_indistinctus	0	FALSE	FALSE	FALSE	FALSE
141	Streptococcus_parasanguinis	0	FALSE	FALSE	FALSE	FALSE
142	GGB9627_SGB15081	0	FALSE	FALSE	FALSE	FALSE
143	Clostridiales_bacterium	0	FALSE	FALSE	FALSE	FALSE
144	Eubacteriales_unclassified_SGB15145	0	FALSE	FALSE	FALSE	FALSE
145	GGB80011_SGB15265	0	FALSE	FALSE	FALSE	FALSE
146	GGB9614_SGB15049	0	FALSE	FALSE	FALSE	FALSE
147	Rheinheimera_SGB14999	0	FALSE	FALSE	FALSE	FALSE
148	Vescimonas_coprocola	0	FALSE	FALSE	FALSE	FALSE
149	Flavonifractor_plautii	0	FALSE	FALSE	FALSE	FALSE
150	Collinsella_SGB4121	0	FALSE	FALSE	FALSE	FALSE
151	Veillonella_dispar	0	FALSE	FALSE	FALSE	FALSE
152	Anaerotruncus_colihominis	0	FALSE	FALSE	FALSE	FALSE
153	Rothia_mucilaginosa	0	FALSE	FALSE	FALSE	FALSE
154	Veillonella_parvula	0	FALSE	FALSE	FALSE	FALSE
155	Gemmiger_SGB15295	0	FALSE	FALSE	FALSE	FALSE
156	Dysosmobacter_welbionis	0	FALSE	FALSE	FALSE	FALSE
157	Clostridium_leptum	0	FALSE	FALSE	FALSE	FALSE
158	Streptococcus_infantis	0	FALSE	FALSE	FALSE	FALSE
159	Veillonella_atypica	0	FALSE	FALSE	FALSE	FALSE
160	Eggerthella_lenta	0	FALSE	FALSE	FALSE	FALSE
161	Bifidobacterium_pseudocatenulatum	0	FALSE	FALSE	FALSE	FALSE
162	Phascolarctobacterium_succinatutens	0	FALSE	FALSE	FALSE	FALSE
163	Phocaeicola_plebeius	0	FALSE	FALSE	FALSE	FALSE
164	Lachnospira_pectinoschiza	0	FALSE	FALSE	FALSE	FALSE
165	Anaerobutyricum_soehngenii	0	FALSE	FALSE	FALSE	FALSE
166	GGB51647_SGB4348	0	FALSE	FALSE	FALSE	FALSE
167	Butyricimonas_faecihominis	0	FALSE	FALSE	FALSE	FALSE
168	GGB3109_SGB4119	0	FALSE	FALSE	FALSE	FALSE
169	Lawsonibacter_asaccharolyticus	0	FALSE	FALSE	FALSE	FALSE
170	GGB9621_SGB15073	0	FALSE	FALSE	FALSE	FALSE
171	GGB6569_SGB9281	0	FALSE	FALSE	FALSE	FALSE
172	Dysosmobacter_sp_NSJ_60	0	FALSE	FALSE	FALSE	FALSE
173	Intestinimonas_butyriciproducens	0	FALSE	FALSE	FALSE	FALSE
174	Enterocloster_citroniae	0	FALSE	FALSE	FALSE	FALSE
175	Hungatella_hathewayi	0	FALSE	FALSE	FALSE	FALSE
176	Enterococcus_faecium	0	FALSE	FALSE	FALSE	FALSE
177	Faecalibacillus_faecis	0	FALSE	FALSE	FALSE	FALSE
178	Streptococcus_gordonii	0	FALSE	FALSE	FALSE	FALSE
179	Streptococcus_mitis	0	FALSE	FALSE	FALSE	FALSE
180	Enterocloster_aldenensis	0	FALSE	FALSE	FALSE	FALSE
181	GGB9534_SGB14937	0	FALSE	FALSE	FALSE	FALSE
182	Streptococcus_australis	0	FALSE	FALSE	FALSE	FALSE
183	Ruthenibacterium_lactatiformans	0	FALSE	FALSE	FALSE	FALSE
184	Gemella_sanguinis	0	FALSE	FALSE	FALSE	FALSE
185	Enterocloster_bolteae	0	FALSE	FALSE	FALSE	FALSE
186	Clostridium_butyricum	0	FALSE	FALSE	FALSE	FALSE
187	Lacrimispora_saccharolytica	0	FALSE	FALSE	FALSE	FALSE
188	Streptococcus_vestibularis	0	FALSE	FALSE	FALSE	FALSE
189	Allisonella_histaminiformans	0	FALSE	FALSE	FALSE	FALSE
190	GGB9770_SGB15390	0	FALSE	FALSE	FALSE	FALSE
191	GGB9619_SGB15067	0	FALSE	FALSE	FALSE	FALSE
192	Streptococcus_anginosus	0	FALSE	FALSE	FALSE	FALSE
193	Clostridium_symbiosum	0	FALSE	FALSE	FALSE	FALSE
194	Eisenbergiella_tayi	0	FALSE	FALSE	FALSE	FALSE
195	Granulicatella_SGB8255	0	FALSE	FALSE	FALSE	FALSE
196	Clostridium_scindens	0	FALSE	FALSE	FALSE	FALSE
197	GGB9719_SGB15272	30	FALSE	FALSE	FALSE	FALSE
198	Bacteroides_nordii	0	FALSE	FALSE	FALSE	FALSE
199	Erysipelatoclostridium_ramosum	0	FALSE	FALSE	FALSE	FALSE
200	GGB9453_SGB14845	0	FALSE	FALSE	FALSE	FALSE
201	Anaeromassilibacillus_sp_An250	0	FALSE	FALSE	FALSE	FALSE
202	Bifidobacterium_dentium	0	FALSE	FALSE	FALSE	FALSE
203	Ruminococcus_sp_BSD2780120874_150323_B10	0	FALSE	FALSE	FALSE	FALSE
204	Parabacteroides_goldsteinii	0	FALSE	FALSE	FALSE	FALSE
205	Adlercreutzia_equolifaciens	0	FALSE	FALSE	FALSE	FALSE
206	Alistipes_finegoldii	0	FALSE	FALSE	FALSE	FALSE
207	Alistipes_ihumii	0	FALSE	FALSE	FALSE	FALSE
208	Evtepia_gabavorous	0	FALSE	FALSE	FALSE	FALSE
209	Ruminococcus_gnavus	0	FALSE	FALSE	FALSE	FALSE
210	Holdemania_filiformis	0	FALSE	FALSE	FALSE	FALSE
211	GGB3005_SGB3996	0	FALSE	FALSE	FALSE	FALSE
212	Mediterraneibacter_glycyrrhizinilyticus	0	FALSE	FALSE	FALSE	FALSE
213	Methylobacterium_SGB15164	0	FALSE	FALSE	FALSE	FALSE
214	Clostridium_sp_AT4	0	FALSE	FALSE	FALSE	FALSE
215	Eisenbergiella_massiliensis	0	FALSE	FALSE	FALSE	FALSE
216	Blautia_caecimuris	0	FALSE	FALSE	FALSE	FALSE
217	Clostridia_bacterium_UC5_1_1D1	0	FALSE	FALSE	FALSE	FALSE
218	GGB3819_SGB5184	0	FALSE	FALSE	FALSE	FALSE
219	Butyricimonas_SGB15260	0	FALSE	FALSE	FALSE	FALSE
220	Phocaeicola_coprocola	0	FALSE	FALSE	FALSE	FALSE
221	Tyzzerella_nexilis	0	FALSE	FALSE	FALSE	FALSE
222	Bacteroides_eggerthii	0	FALSE	FALSE	FALSE	FALSE
223	GGB3363_SGB4448	0	FALSE	FALSE	FALSE	FALSE
224	Blautia_stercoris	0	FALSE	FALSE	FALSE	FALSE
225	Bacteroides_intestinalis	0	FALSE	FALSE	FALSE	FALSE
226	Sanguibacter_SGB15121	0	FALSE	FALSE	FALSE	FALSE
227	Turicibacter_sanguinis	0	FALSE	FALSE	FALSE	FALSE
228	Clostridiales_bacterium_Choco116	0	FALSE	FALSE	FALSE	FALSE
229	Sellimonas_intestinalis	0	FALSE	FALSE	FALSE	FALSE
230	GGB9453_SGB14844	0	FALSE	FALSE	FALSE	FALSE
231	Alistipes_dispar	0	FALSE	FALSE	FALSE	FALSE
232	Merdimonas_faecis	0	FALSE	FALSE	FALSE	FALSE
233	GGB3363_SGB4447	0	FALSE	FALSE	FALSE	FALSE
234	Longicatena_caecimuris	0	FALSE	FALSE	FALSE	FALSE
235	Blautia_hansenii	0	FALSE	FALSE	FALSE	FALSE
236	Clostridia_bacterium_UC5_1_1E11	0	FALSE	FALSE	FALSE	FALSE
237	Blautia_producta	0	FALSE	FALSE	FALSE	FALSE
238	Anaerostipes_caccae	0	FALSE	FALSE	FALSE	FALSE
239	Ruminococcus_SGB4421	0	FALSE	FALSE	FALSE	FALSE
240	GGB33512_SGB15201	0	FALSE	FALSE	FALSE	FALSE
241	Ligilactobacillus_salivarius	0	FALSE	FALSE	FALSE	FALSE
242	Megamonas_funiformis	0	FALSE	FALSE	FALSE	FALSE
243	GGB1420_SGB1957	0	FALSE	FALSE	FALSE	FALSE
244	Veillonella_tobetsuensis	0	FALSE	FALSE	FALSE	FALSE
245	Citrobacter_freundii	0	FALSE	FALSE	FALSE	FALSE
246	Faecalimonas_umbilicata	0	FALSE	FALSE	FALSE	FALSE
247	Enterocloster_clostridioformis	0	FALSE	FALSE	FALSE	FALSE
248	Mesosutterella_multiformis	0	FALSE	FALSE	FALSE	FALSE
249	Ruminococcus_sp_AF13_28	0	FALSE	FALSE	FALSE	FALSE
250	Megasphaera_micronuciformis	0	FALSE	FALSE	FALSE	FALSE
251	Eubacterium_sp_NSJ_61	0	FALSE	FALSE	FALSE	FALSE
252	Klebsiella_variicola	0	FALSE	FALSE	FALSE	FALSE
