	taxa_id	W	detected_0.9	detected_0.8	detected_0.7	detected_0.6
70	Lacrimispora_celerecrescens	0	FALSE	FALSE	FALSE	FALSE
71	Clostridium_sp_AF36_4	0	FALSE	FALSE	FALSE	FALSE
72	Dysosmobacter_sp_BX15	0	FALSE	FALSE	FALSE	FALSE
73	Coprobacter_fastidiosus	0	FALSE	FALSE	FALSE	FALSE
74	Coprococcus_catus	0	FALSE	FALSE	FALSE	FALSE
75	Dorea_sp_AF24_7LB	0	FALSE	FALSE	FALSE	FALSE
76	Coprococcus_SGB4669	0	FALSE	FALSE	FALSE	FALSE
77	Faecalibacterium_SGB15346	0	FALSE	FALSE	FALSE	FALSE
78	Clostridium_sp_AF34_13	0	FALSE	FALSE	FALSE	FALSE
79	Eubacterium_ramulus	0	FALSE	FALSE	FALSE	FALSE
80	Alistipes_shahii	0	FALSE	FALSE	FALSE	FALSE
81	GGB80011_SGB15267	0	FALSE	FALSE	FALSE	FALSE
82	GGB2653_SGB3574	0	FALSE	FALSE	FALSE	FALSE
83	Blautia_massiliensis	0	FALSE	FALSE	FALSE	FALSE
84	Lacrimispora_amygdalina	0	FALSE	FALSE	FALSE	FALSE
85	Blautia_glucerasea	0	FALSE	FALSE	FALSE	FALSE
86	Agathobaculum_butyriciproducens	0	FALSE	FALSE	FALSE	FALSE
87	Alistipes_onderdonkii	0	FALSE	FALSE	FALSE	FALSE
88	GGB80140_SGB15224	0	FALSE	FALSE	FALSE	FALSE
89	Clostridiaceae_bacterium_Marseille_Q4143	0	FALSE	FALSE	FALSE	FALSE
90	GGB33469_SGB15236	0	FALSE	FALSE	FALSE	FALSE
91	Turicibacter_bilis	0	FALSE	FALSE	FALSE	FALSE
92	Hydrogenoanaerobacterium_saccharovorans	0	FALSE	FALSE	FALSE	FALSE
93	Desulfovibrio_piger	0	FALSE	FALSE	FALSE	FALSE
94	Oscillibacter_sp_ER4	0	FALSE	FALSE	FALSE	FALSE
95	Clostridiaceae_bacterium_Marseille_Q4145	0	FALSE	FALSE	FALSE	FALSE
96	Clostridiales_Family_XIII_bacterium_BX16	0	FALSE	FALSE	FALSE	FALSE
97	GGB9713_SGB15249	0	FALSE	FALSE	FALSE	FALSE
98	Klebsiella_pneumoniae	0	FALSE	FALSE	FALSE	FALSE
99	Oscillospiraceae_unclassified_SGB15256	0	FALSE	FALSE	FALSE	FALSE
100	Roseburia_sp_AF02_12	0	FALSE	FALSE	FALSE	FALSE
101	Dorea_sp_AF36_15AT	0	FALSE	FALSE	FALSE	FALSE
102	Bilophila_wadsworthia	0	FALSE	FALSE	FALSE	FALSE
103	Lachnospiraceae_bacterium_Marseille_Q4251	0	FALSE	FALSE	FALSE	FALSE
104	Bifidobacterium_longum	0	FALSE	FALSE	FALSE	FALSE
105	Negativibacillus_massiliensis	0	FALSE	FALSE	FALSE	FALSE
106	GGB9699_SGB15216	0	FALSE	FALSE	FALSE	FALSE
107	Sutterella_wadsworthensis	0	FALSE	FALSE	FALSE	FALSE
108	Clostridium_sp_AF27_2AA	0	FALSE	FALSE	FALSE	FALSE
109	Clostridium_SGB4750	0	FALSE	FALSE	FALSE	FALSE
110	Roseburia_intestinalis	0	FALSE	FALSE	FALSE	FALSE
111	GGB9760_SGB15374	0	FALSE	FALSE	FALSE	FALSE
112	Butyricimonas_paravirosa	0	FALSE	FALSE	FALSE	FALSE
113	Alistipes_communis	0	FALSE	FALSE	FALSE	FALSE
114	Prevotella_copri_clade_C	0	FALSE	FALSE	FALSE	FALSE
115	Prevotella_copri_clade_A	0	FALSE	FALSE	FALSE	FALSE
116	Collinsella_aerofaciens	0	FALSE	FALSE	FALSE	FALSE
117	Bacteroides_thetaiotaomicron	0	FALSE	FALSE	FALSE	FALSE
118	Bacteroides_fragilis	0	FALSE	FALSE	FALSE	FALSE
119	Holdemanella_porci	0	FALSE	FALSE	FALSE	FALSE
120	GGB9760_SGB15373	0	FALSE	FALSE	FALSE	FALSE
121	Senegalimassilia_anaerobia	0	FALSE	FALSE	FALSE	FALSE
122	GGB34797_SGB14322	0	FALSE	FALSE	FALSE	FALSE
123	Holdemanella_biformis	0	FALSE	FALSE	FALSE	FALSE
124	Desulfovibrio_SGB5076	0	FALSE	FALSE	FALSE	FALSE
125	GGB33928_SGB15225	0	FALSE	FALSE	FALSE	FALSE
126	Alistipes_indistinctus	0	FALSE	FALSE	FALSE	FALSE
127	Clostridiales_bacterium	0	FALSE	FALSE	FALSE	FALSE
128	Eubacteriales_unclassified_SGB15145	0	FALSE	FALSE	FALSE	FALSE
129	GGB9614_SGB15049	0	FALSE	FALSE	FALSE	FALSE
130	Vescimonas_coprocola	0	FALSE	FALSE	FALSE	FALSE
131	Flavonifractor_plautii	0	FALSE	FALSE	FALSE	FALSE
132	Collinsella_SGB4121	0	FALSE	FALSE	FALSE	FALSE
133	Faecalibacterium_SGB15315	0	FALSE	FALSE	FALSE	FALSE
134	Dysosmobacter_welbionis	0	FALSE	FALSE	FALSE	FALSE
135	Clostridium_leptum	0	FALSE	FALSE	FALSE	FALSE
136	Eggerthella_lenta	0	FALSE	FALSE	FALSE	FALSE
137	Prevotella_stercorea	0	FALSE	FALSE	FALSE	FALSE
138	Phascolarctobacterium_succinatutens	0	FALSE	FALSE	FALSE	FALSE
139	Lachnospira_pectinoschiza	0	FALSE	FALSE	FALSE	FALSE
140	Anaerobutyricum_soehngenii	0	FALSE	FALSE	FALSE	FALSE
141	GGB51647_SGB4348	0	FALSE	FALSE	FALSE	FALSE
142	Lawsonibacter_asaccharolyticus	0	FALSE	FALSE	FALSE	FALSE
143	Intestinimonas_butyriciproducens	0	FALSE	FALSE	FALSE	FALSE
144	GGB9708_SGB15234	0	FALSE	FALSE	FALSE	FALSE
145	GGB3321_SGB4394	0	FALSE	FALSE	FALSE	FALSE
146	Enterocloster_aldenensis	0	FALSE	FALSE	FALSE	FALSE
147	Enterocloster_bolteae	0	FALSE	FALSE	FALSE	FALSE
148	GGB9619_SGB15067	0	FALSE	FALSE	FALSE	FALSE
149	Clostridium_SGB6179	0	FALSE	FALSE	FALSE	FALSE
150	Erysipelatoclostridium_ramosum	0	FALSE	FALSE	FALSE	FALSE
151	GGB9453_SGB14845	0	FALSE	FALSE	FALSE	FALSE
152	GGB4566_SGB6305	0	FALSE	FALSE	FALSE	FALSE
153	Eubacterium_sp_AF34_35BH	0	FALSE	FALSE	FALSE	FALSE
154	Adlercreutzia_equolifaciens	0	FALSE	FALSE	FALSE	FALSE
155	Alistipes_finegoldii	0	FALSE	FALSE	FALSE	FALSE
156	Alistipes_ihumii	0	FALSE	FALSE	FALSE	FALSE
157	Evtepia_gabavorous	0	FALSE	FALSE	FALSE	FALSE
158	Ruminococcus_gnavus	0	FALSE	FALSE	FALSE	FALSE
159	Mediterraneibacter_glycyrrhizinilyticus	0	FALSE	FALSE	FALSE	FALSE
160	Methylobacterium_SGB15164	0	FALSE	FALSE	FALSE	FALSE
161	Clostridiaceae_bacterium_Marseille_Q3526	0	FALSE	FALSE	FALSE	FALSE
162	Clostridium_sp_AT4	0	FALSE	FALSE	FALSE	FALSE
163	Eisenbergiella_massiliensis	0	FALSE	FALSE	FALSE	FALSE
164	Blautia_caecimuris	0	FALSE	FALSE	FALSE	FALSE
165	Clostridia_bacterium	0	FALSE	FALSE	FALSE	FALSE
166	Butyricimonas_SGB15260	0	FALSE	FALSE	FALSE	FALSE
167	Tyzzerella_nexilis	0	FALSE	FALSE	FALSE	FALSE
168	Bacteroides_eggerthii	0	FALSE	FALSE	FALSE	FALSE
169	Bacteroides_intestinalis	0	FALSE	FALSE	FALSE	FALSE
170	GGB42994_SGB4746	0	FALSE	FALSE	FALSE	FALSE
171	Sanguibacter_SGB15121	0	FALSE	FALSE	FALSE	FALSE
172	Vescimonas_SGB15087	0	FALSE	FALSE	FALSE	FALSE
173	GGB9453_SGB14844	0	FALSE	FALSE	FALSE	FALSE
174	Longicatena_caecimuris	0	FALSE	FALSE	FALSE	FALSE
175	Blautia_hansenii	0	FALSE	FALSE	FALSE	FALSE
176	Blautia_producta	0	FALSE	FALSE	FALSE	FALSE
177	Faecalimonas_umbilicata	0	FALSE	FALSE	FALSE	FALSE
178	Enterocloster_clostridioformis	0	FALSE	FALSE	FALSE	FALSE
